user_id,signup_date,plan_type,portfolio_size,annual_revenue,is_active,nps_score,support_tickets_last_90d,success_manager_assigned,csm_id,renewal_due_date
5123,2024-09-28,premium,20,25067.61,False,39.0,0,1,CSM015,2025-09-13
5124,2024-05-02,starter,10,381.96,False,-46.0,0,0,,2025-09-28
5125,2023-10-14,starter,80,784.26,False,-3.0,1,1,CSM014,2025-08-08
5126,2024-10-02,pro,5,3019.97,False,1.0,1,1,CSM004,2025-09-21
5127,2024-10-14,pro,15,2330.01,True,36.0,1,1,CSM011,2025-10-14
5128,2024-04-05,premium,5,4392.64,True,56.0,0,1,CSM006,2026-04-05
5129,2024-03-01,pro,50,2580.5,True,35.0,0,1,CSM009,2026-03-01
5130,2024-04-22,pro,60,2026.53,True,19.0,0,1,CSM009,2026-04-22
5131,2024-09-04,premium,10,24764.28,True,30.0,2,1,CSM014,2026-09-04
5132,2024-10-06,pro,3,2056.14,True,-7.0,0,0,,2025-10-06
5133,2024-03-29,starter,10,390.28,True,52.0,0,0,,2026-03-29
5134,2023-10-30,pro,40,3161.04,True,11.0,0,1,CSM015,2025-10-30
5135,2024-03-17,starter,5,140.72,False,33.0,0,0,,2025-09-13
5136,2024-09-03,pro,60,1077.69,True,32.0,1,1,CSM002,2026-09-03
5137,2023-09-03,premium,40,26586.08,True,46.0,0,1,CSM011,2026-09-03
5138,2024-10-20,starter,2,349.45,True,3.0,0,1,CSM006,2025-10-20
5139,2024-11-23,pro,15,2931.65,False,-39.0,1,1,CSM006,2025-09-20
5140,2024-06-13,starter,50,461.17,True,52.0,1,0,,2026-06-13
5141,2025-05-03,starter,60,323.7,True,65.0,3,0,,2026-05-03
5142,2025-06-01,starter,2,386.57,True,39.0,2,1,CSM014,2026-06-01
5143,2024-05-24,pro,2,2732.69,True,,0,1,CSM014,2026-05-24
5144,2024-02-05,starter,10,411.14,True,10.0,0,0,,2026-02-05
5145,2023-10-09,starter,15,497.61,True,50.0,0,0,,2025-10-09
5146,2024-08-19,starter,4,184.46,True,4.0,0,0,,2026-08-19
5147,2024-09-28,pro,60,1764.1,True,,3,0,,2026-09-28
5148,2025-04-04,pro,3,2326.02,True,55.0,1,1,CSM008,2026-04-04
5149,2025-07-16,pro,25,2590.99,True,48.0,4,1,CSM014,2026-07-16
5150,2023-09-04,premium,30,25008.05,True,8.0,0,0,,2026-09-04
5151,2023-11-18,pro,1,2406.5,False,43.0,0,1,CSM015,2025-09-25
5152,2024-12-02,starter,1,521.83,True,16.0,0,0,,2025-12-02
5153,2023-10-01,pro,20,1536.94,True,,0,1,CSM002,2025-10-01
5154,2024-12-11,starter,2,486.13,True,65.0,0,0,,2025-12-11
5155,2024-09-03,premium,3,4779.67,True,70.0,3,1,CSM009,2026-09-03
5156,2024-06-23,starter,50,646.63,False,15.0,0,0,,2025-09-23
5157,2024-09-20,pro,10,3128.49,True,18.0,1,1,CSM011,2026-09-20
5158,2025-04-11,premium,5,20733.91,True,8.0,2,1,CSM010,2026-04-11
5159,2024-05-20,starter,60,595.27,True,25.0,0,1,CSM015,2026-05-20
5160,2024-03-14,premium,10,18010.7,True,59.0,0,1,CSM011,2026-03-14
5161,2024-10-18,starter,3,460.92,True,34.0,0,1,CSM001,2025-10-18
5162,2024-01-22,starter,10,175.74,False,-49.0,0,0,,2025-08-28
5163,2024-03-28,starter,10,205.13,False,2.0,0,0,,2025-08-23
5164,2024-04-15,premium,40,25372.82,True,19.0,0,1,CSM008,2026-04-15
5165,2025-04-07,starter,40,699.33,False,,2,1,CSM012,2025-08-03
5166,2025-05-23,pro,3,759.28,True,25.0,2,1,CSM012,2026-05-23
5167,2025-07-21,pro,10,2396.08,False,-23.0,4,1,CSM006,2025-09-08
5168,2024-10-08,starter,80,384.86,True,73.0,2,0,,2025-10-08
5169,2023-12-24,premium,3,10872.12,True,,0,1,CSM010,2025-12-24
5170,2024-01-28,pro,3,1836.13,True,9.0,1,1,CSM002,2026-01-28
5171,2025-02-17,starter,5,154.96,True,58.0,2,0,,2026-02-17
5172,2024-12-23,starter,60,202.73,True,30.0,0,0,,2025-12-23
5173,2024-05-06,pro,4,628.96,False,7.0,0,1,CSM014,2025-09-19
5174,2025-02-16,starter,15,439.66,True,,2,0,,2026-02-16
5175,2024-03-14,starter,3,602.37,True,54.0,0,0,,2026-03-14
5176,2024-07-11,pro,2,1369.47,True,38.0,0,0,,2026-07-11
5177,2024-10-09,starter,4,306.3,True,,0,0,,2025-10-09
5178,2024-09-01,starter,10,414.84,False,,1,0,,2025-08-24
5179,2025-04-28,pro,30,3436.63,True,14.0,2,0,,2026-04-28
5180,2023-09-12,premium,10,10396.91,False,20.0,1,1,CSM007,2025-09-30
5181,2024-05-23,starter,40,221.21,True,48.0,0,1,CSM009,2026-05-23
5182,2024-11-12,starter,60,776.81,True,1.0,2,1,CSM006,2025-11-12
5183,2025-02-13,premium,2,19564.07,True,33.0,1,1,CSM007,2026-02-13
5184,2024-01-17,starter,25,466.44,True,49.0,1,0,,2026-01-17
5185,2024-04-07,premium,4,14947.23,True,-37.0,0,1,CSM008,2026-04-07
5186,2025-04-21,premium,5,4482.55,True,-12.0,5,1,CSM006,2026-04-21
5187,2024-07-06,starter,2,489.1,False,-44.0,0,0,,2025-09-09
5188,2023-09-18,pro,20,1187.38,False,12.0,0,1,CSM010,2025-08-08
5189,2025-02-07,starter,50,644.02,False,-24.0,3,0,,2025-08-08
5190,2024-04-25,premium,4,9885.75,True,35.0,1,1,CSM014,2026-04-25
5191,2024-09-01,pro,25,862.44,True,45.0,0,1,CSM014,2026-09-01
5192,2024-07-26,pro,40,1344.95,True,46.0,0,1,CSM004,2026-07-26
5193,2023-12-21,pro,10,2327.99,False,-9.0,0,1,CSM004,2025-08-03
5194,2023-10-25,starter,4,314.18,True,16.0,0,1,CSM011,2025-10-25
5195,2024-05-06,pro,2,799.34,True,46.0,0,0,,2026-05-06
5196,2024-07-07,starter,60,537.69,True,,0,0,,2026-07-07
5197,2025-07-09,pro,4,1908.35,True,-21.0,3,0,,2026-07-09
5198,2025-01-07,starter,25,485.09,True,25.0,1,0,,2026-01-07
5199,2023-10-08,pro,10,859.48,True,27.0,0,1,CSM007,2025-10-08
5200,2025-01-12,starter,50,254.61,False,-36.0,4,0,,2025-08-06
5201,2024-07-09,premium,4,9465.61,True,57.0,0,1,CSM009,2026-07-09
5202,2023-11-19,pro,50,1211.71,False,-69.0,1,1,CSM011,2025-08-13
5203,2024-11-24,pro,60,889.96,True,30.0,3,0,,2025-11-24
5204,2023-08-28,pro,50,3385.86,True,6.0,1,1,CSM006,2026-08-28
5205,2024-02-28,pro,4,633.09,True,36.0,0,1,CSM010,2026-02-28
5206,2023-10-01,pro,4,2131.98,True,44.0,0,1,CSM005,2025-10-01
5207,2023-09-25,pro,10,2275.12,False,-6.0,0,1,CSM011,2025-09-30
5208,2024-03-24,starter,40,304.16,True,45.0,0,0,,2026-03-24
5209,2024-06-18,starter,25,632.59,False,25.0,1,0,,2025-08-16
5210,2024-05-15,pro,4,1924.66,False,78.0,0,1,CSM004,2025-08-08
5211,2024-12-01,starter,10,417.96,False,23.0,1,0,,2025-08-23
5212,2024-05-31,pro,3,2413.79,True,53.0,0,1,CSM015,2026-05-31
5213,2024-07-19,pro,40,3437.05,True,-12.0,2,0,,2026-07-19
5214,2024-05-09,pro,50,1795.6,True,52.0,0,0,,2026-05-09
5215,2024-08-30,starter,5,163.09,True,100.0,0,1,CSM005,2026-08-30
5216,2025-05-01,starter,80,369.45,True,34.0,4,0,,2026-05-01
5217,2024-07-31,premium,10,5051.53,False,,0,1,CSM013,2025-09-18
5218,2025-04-03,starter,5,183.53,False,46.0,2,0,,2025-09-02
5219,2025-02-14,starter,1,190.13,False,1.0,1,0,,2025-09-12
5220,2023-09-11,pro,5,2061.89,True,,0,1,CSM006,2026-09-11
5221,2025-05-29,pro,50,1039.99,True,63.0,5,1,CSM015,2026-05-29
5222,2024-12-26,premium,30,16291.51,True,39.0,0,1,CSM013,2025-12-26
5223,2024-05-19,pro,60,2259.84,False,4.0,0,1,CSM004,2025-08-24
5224,2025-01-31,starter,1,372.23,True,10.0,2,0,,2026-01-31
5225,2025-04-29,premium,40,24536.85,False,-42.0,6,1,CSM007,2025-08-01
5226,2024-07-22,starter,15,464.53,False,15.0,0,0,,2025-08-17
5227,2024-07-03,starter,80,579.72,True,16.0,1,1,CSM008,2026-07-03
5228,2024-09-12,starter,30,175.5,True,,1,0,,2026-09-12
5229,2024-10-06,starter,15,168.75,True,100.0,0,0,,2025-10-06
5230,2025-05-15,pro,25,3043.1,True,63.0,2,1,CSM011,2026-05-15
5231,2025-07-14,premium,80,29485.39,True,21.0,4,1,CSM010,2026-07-14
5232,2023-10-21,pro,1,931.89,False,6.0,0,0,,2025-09-15
5233,2024-08-08,pro,3,1914.61,True,45.0,1,1,CSM012,2026-08-08
5234,2024-08-18,premium,5,18143.03,True,-28.0,1,1,CSM008,2026-08-18
5235,2024-12-23,starter,4,473.98,True,44.0,4,0,,2025-12-23
5236,2025-01-30,starter,15,358.1,True,56.0,0,1,CSM012,2026-01-30
5237,2023-09-10,pro,20,1559.1,True,3.0,1,0,,2026-09-10
5238,2025-01-17,starter,25,278.58,True,52.0,1,0,,2026-01-17
5239,2024-07-19,pro,0,1273.45,False,-1.0,0,1,CSM014,2025-08-28
5240,2025-01-18,starter,50,178.49,True,72.0,0,0,,2026-01-18
5241,2023-12-10,starter,3,339.97,False,-55.0,1,0,,2025-09-30
5242,2023-10-31,starter,1,601.91,False,-26.0,0,0,,2025-09-06
5243,2025-03-09,pro,40,796.59,True,30.0,0,1,CSM002,2026-03-09
5244,2024-10-29,starter,3,134.65,False,-54.0,0,0,,2025-08-13
5245,2024-01-23,starter,4,196.19,True,31.0,1,0,,2026-01-23
5246,2025-01-07,pro,4,2044.5,False,5.0,2,1,CSM008,2025-08-09
5247,2023-11-21,starter,3,273.65,True,47.0,0,1,CSM011,2025-11-21
5248,2023-11-01,pro,25,2627.71,True,-7.0,0,0,,2025-11-01
5249,2024-11-28,pro,3,1001.41,False,,1,1,CSM005,2025-08-11
5250,2024-02-09,starter,50,517.33,False,-31.0,0,0,,2025-09-03
5251,2025-01-20,pro,15,3044.08,True,67.0,3,1,CSM008,2026-01-20
5252,2024-10-08,starter,40,299.6,False,-33.0,0,0,,2025-09-02
5253,2025-02-01,starter,60,320.73,True,2.0,3,1,CSM015,2026-02-01
5254,2023-11-30,pro,60,2668.48,False,-1.0,1,1,CSM011,2025-08-28
5255,2025-05-18,starter,20,243.37,True,56.0,2,0,,2026-05-18
5256,2025-01-23,starter,25,478.77,True,6.0,1,0,,2026-01-23
5257,2025-06-27,starter,4,396.22,False,-7.0,3,0,,2025-08-26
5258,2024-07-04,premium,5,6150.98,True,23.0,2,1,CSM003,2026-07-04
5259,2023-10-24,starter,10,266.38,True,44.0,1,0,,2025-10-24
5260,2024-08-18,premium,5,13532.07,True,58.0,2,1,CSM006,2026-08-18
5261,2025-06-23,premium,10,21468.94,True,67.0,7,1,CSM015,2026-06-23
5262,2025-06-20,starter,10,426.42,False,-27.0,0,1,CSM005,2025-09-11
5263,2024-01-25,starter,10,155.32,True,47.0,0,0,,2026-01-25
5264,2023-11-07,starter,5,475.92,False,6.0,0,0,,2025-09-07
5265,2024-08-17,pro,3,1133.81,False,-36.0,0,1,CSM004,2025-08-30
5266,2023-10-29,starter,25,430.11,True,20.0,0,1,CSM007,2025-10-29
5267,2024-02-19,premium,3,4403.85,True,42.0,0,1,CSM013,2026-02-19
5268,2024-05-05,starter,3,166.5,True,51.0,0,1,CSM002,2026-05-05
5269,2024-09-17,premium,3,18587.75,False,7.0,1,1,CSM013,2025-08-09
5270,2024-03-11,pro,15,1029.91,True,37.0,0,1,CSM011,2026-03-11
5271,2025-05-30,starter,1,512.47,True,38.0,4,0,,2026-05-30
5272,2024-04-08,premium,25,13677.62,True,,1,1,CSM014,2026-04-08
5273,2023-09-22,pro,4,1452.44,True,16.0,0,1,CSM014,2026-09-22
5274,2024-01-24,starter,4,136.08,True,32.0,0,0,,2026-01-24
5275,2025-01-23,starter,25,624.95,True,7.0,1,0,,2026-01-23
5276,2024-03-09,starter,40,692.45,True,45.0,0,0,,2026-03-09
5277,2023-09-08,pro,2,2550.37,True,38.0,0,1,CSM004,2026-09-08
5278,2025-02-01,starter,25,220.39,True,11.0,1,0,,2026-02-01
5279,2024-02-12,starter,0,381.94,True,53.0,1,0,,2026-02-12
5280,2024-06-18,pro,100,1897.85,True,54.0,1,1,CSM003,2026-06-18
5281,2024-04-16,starter,3,559.66,False,-11.0,0,1,CSM005,2025-09-19
5282,2024-08-03,starter,5,144.03,True,37.0,0,0,,2026-08-03
5283,2025-06-26,starter,10,601.53,False,-2.0,2,1,CSM003,2025-08-12
5284,2024-08-12,starter,4,363.73,True,9.0,0,1,CSM013,2026-08-12
5285,2024-10-29,starter,50,613.56,False,-29.0,2,0,,2025-08-23
5286,2023-11-13,pro,100,972.8,True,-3.0,0,1,CSM001,2025-11-13
5287,2024-12-18,pro,3,1988.08,True,15.0,2,1,CSM002,2025-12-18
5288,2024-10-07,starter,2,225.51,True,67.0,1,1,CSM008,2025-10-07
5289,2025-07-18,pro,3,2901.88,True,46.0,5,1,CSM007,2026-07-18
5290,2025-07-15,starter,5,197.36,True,23.0,5,1,CSM013,2026-07-15
5291,2024-09-30,starter,0,280.82,True,-40.0,0,0,,2025-09-30
5292,2025-04-11,premium,5,4962.69,True,66.0,3,1,CSM008,2026-04-11
5293,2024-09-04,premium,15,23827.73,True,52.0,1,1,CSM009,2026-09-04
5294,2023-11-01,starter,3,599.4,True,25.0,0,0,,2025-11-01
5295,2025-02-19,starter,4,532.56,True,56.0,1,0,,2026-02-19
5296,2025-05-02,premium,10,14785.99,False,,4,1,CSM012,2025-08-20
5297,2024-03-01,pro,10,2491.9,True,,0,1,CSM002,2026-03-01
5298,2024-06-08,starter,15,636.28,False,-21.0,0,0,,2025-08-13
5299,2025-07-03,starter,2,502.09,False,-48.0,0,1,CSM007,2025-09-01
5300,2024-08-15,pro,15,3028.4,True,44.0,1,1,CSM002,2026-08-15
5301,2025-04-27,premium,25,19723.39,True,,6,1,CSM007,2026-04-27
5302,2024-07-16,pro,100,2203.65,True,28.0,1,0,,2026-07-16
5303,2023-10-26,starter,10,394.86,True,17.0,1,1,CSM015,2025-10-26
5304,2024-08-08,premium,80,28831.05,True,-31.0,1,0,,2026-08-08
5305,2024-08-14,starter,10,226.85,False,-1.0,0,0,,2025-08-01
5306,2024-01-22,starter,60,551.62,True,100.0,0,1,CSM001,2026-01-22
5307,2025-03-19,starter,30,209.27,True,3.0,1,0,,2026-03-19
5308,2024-10-19,premium,5,8981.93,True,53.0,2,1,CSM009,2025-10-19
5309,2023-09-20,premium,1,20962.41,False,-14.0,0,1,CSM007,2025-08-30
5310,2025-06-09,pro,4,3036.16,True,19.0,3,0,,2026-06-09
5311,2023-09-20,starter,2,565.18,True,32.0,0,0,,2026-09-20
5312,2024-10-09,premium,5,23193.42,True,15.0,1,1,CSM012,2025-10-09
5313,2024-12-25,starter,30,507.02,True,,2,1,CSM015,2025-12-25
5314,2023-11-18,starter,15,310.7,True,10.0,1,1,CSM009,2025-11-18
5315,2025-03-16,starter,15,467.02,False,-57.0,3,0,,2025-08-07
5316,2024-09-27,premium,40,18561.68,True,63.0,1,1,CSM006,2026-09-27
5317,2024-02-10,starter,40,144.78,False,5.0,0,0,,2025-09-05
5318,2024-04-09,pro,30,720.31,True,5.0,0,0,,2026-04-09
5319,2024-03-02,starter,30,579.12,False,-34.0,1,0,,2025-09-07
5320,2024-10-12,premium,5,5532.52,True,-37.0,3,1,CSM003,2025-10-12
5321,2024-06-19,starter,4,324.19,False,-26.0,0,0,,2025-08-04
5322,2025-04-10,pro,15,3081.65,True,28.0,0,1,CSM014,2026-04-10
5323,2025-06-26,starter,3,352.21,False,,6,0,,2025-08-01
5324,2024-06-06,starter,1,385.22,True,,0,0,,2026-06-06
5325,2024-08-15,premium,3,22310.72,False,10.0,1,1,CSM003,2025-09-19
5326,2024-05-11,premium,25,26679.64,False,-19.0,0,1,CSM008,2025-08-30
5327,2024-03-03,premium,60,18052.03,True,26.0,0,1,CSM006,2026-03-03
5328,2024-11-27,pro,25,3344.15,True,,0,1,CSM013,2025-11-27
5329,2024-02-09,pro,30,1716.29,True,30.0,1,0,,2026-02-09
5330,2025-03-30,starter,1,142.61,False,9.0,1,0,,2025-09-30
5331,2024-01-15,starter,5,552.42,True,,0,0,,2026-01-15
5332,2024-05-05,starter,20,570.22,False,0.0,0,1,CSM006,2025-08-27
5333,2024-09-30,starter,10,544.92,False,,0,0,,2025-09-13
5334,2025-05-12,starter,4,562.08,False,-1.0,1,0,,2025-08-02
5335,2025-07-15,starter,60,565.16,False,3.0,3,0,,2025-08-30
5336,2023-11-16,starter,3,492.42,True,41.0,1,0,,2025-11-16
5337,2024-12-04,pro,25,2260.39,True,99.0,1,1,CSM012,2025-12-04
5338,2024-06-19,starter,10,208.96,True,-14.0,0,1,CSM003,2026-06-19
5339,2025-04-16,starter,80,832.79,True,67.0,3,1,CSM012,2026-04-16
5340,2024-12-15,pro,0,1623.97,True,-1.0,0,1,CSM006,2025-12-15
5341,2024-09-29,starter,25,248.69,True,84.0,1,0,,2026-09-29
5342,2025-02-10,starter,50,601.34,True,69.0,0,1,CSM007,2026-02-10
5343,2025-02-23,starter,40,583.75,False,8.0,2,1,CSM003,2025-08-23
5344,2024-02-01,starter,1,321.15,True,33.0,0,1,CSM004,2026-02-01
5345,2025-05-11,premium,4,9678.19,True,3.0,6,1,CSM001,2026-05-11
5346,2024-03-04,starter,10,138.5,True,15.0,0,0,,2026-03-04
5347,2023-10-11,starter,5,473.93,True,74.0,0,1,CSM009,2025-10-11
5348,2024-12-31,pro,3,2967.68,True,37.0,0,1,CSM011,2025-12-31
5349,2024-08-27,pro,1,1960.69,True,,1,1,CSM010,2026-08-27
5350,2024-08-27,pro,20,2332.82,True,35.0,2,1,CSM002,2026-08-27
5351,2024-07-16,starter,80,210.26,True,32.0,0,0,,2026-07-16
5352,2024-08-01,starter,15,501.97,True,45.0,0,0,,2026-08-01
5353,2024-10-11,starter,4,429.53,True,40.0,0,0,,2025-10-11
5354,2023-11-06,pro,2,1061.66,False,-16.0,0,0,,2025-09-21
5355,2023-10-20,starter,80,744.82,True,,0,0,,2025-10-20
5356,2024-11-11,pro,60,1763.57,False,,0,1,CSM007,2025-09-06
5357,2024-10-14,premium,1,12827.94,True,58.0,1,1,CSM004,2025-10-14
5358,2024-01-30,premium,40,8259.64,True,-32.0,1,1,CSM006,2026-01-30
5359,2025-05-04,starter,25,143.33,True,-10.0,5,1,CSM002,2026-05-04
5360,2024-11-27,pro,4,2755.0,True,37.0,0,1,CSM012,2025-11-27
5361,2024-12-21,premium,15,12229.93,False,24.0,3,1,CSM010,2025-08-07
5362,2025-07-20,starter,5,534.27,False,-25.0,5,1,CSM003,2025-09-29
5363,2025-02-08,premium,5,19979.95,False,29.0,3,0,,2025-08-23
5364,2024-02-24,pro,15,946.41,True,32.0,0,1,CSM001,2026-02-24
5365,2024-03-08,starter,40,669.98,True,67.0,0,0,,2026-03-08
5366,2024-11-14,starter,4,290.75,False,-40.0,0,0,,2025-08-26
5367,2024-07-19,starter,2,402.96,True,18.0,0,1,CSM002,2026-07-19
5368,2024-11-20,starter,60,259.02,False,-27.0,0,0,,2025-09-17
5369,2023-12-30,starter,4,374.3,True,38.0,0,0,,2025-12-30
5370,2023-10-26,premium,3,14610.03,False,-16.0,0,1,CSM004,2025-09-23
5371,2025-01-26,starter,50,331.62,True,33.0,2,0,,2026-01-26
5372,2023-12-02,starter,10,496.97,True,56.0,1,1,CSM006,2025-12-02
5373,2024-12-30,starter,50,527.89,True,47.0,1,0,,2025-12-30
5374,2024-03-09,starter,100,506.63,True,62.0,1,0,,2026-03-09
5375,2024-10-23,premium,2,9778.67,True,24.0,1,1,CSM007,2025-10-23
5376,2025-04-12,pro,30,752.65,True,-11.0,3,1,CSM013,2026-04-12
5377,2024-11-28,starter,5,209.14,True,54.0,1,0,,2025-11-28
5378,2024-11-25,starter,5,602.54,False,-52.0,0,0,,2025-08-24
5379,2024-12-04,starter,5,573.74,True,46.0,0,1,CSM009,2025-12-04
5380,2025-03-07,premium,15,9543.51,True,,4,1,CSM009,2026-03-07
5381,2025-05-22,pro,30,2636.46,True,,4,1,CSM009,2026-05-22
5382,2024-09-19,premium,2,7690.51,True,60.0,1,1,CSM002,2026-09-19
5383,2024-12-05,starter,5,313.46,True,-1.0,0,0,,2025-12-05
5384,2025-06-16,premium,3,7410.51,True,1.0,6,1,CSM005,2026-06-16
5385,2025-04-25,starter,2,441.74,True,33.0,2,0,,2026-04-25
5386,2023-11-10,starter,1,230.96,False,28.0,0,0,,2025-09-05
5387,2024-10-27,pro,60,1060.01,True,29.0,2,1,CSM003,2025-10-27
5388,2024-11-22,pro,5,1024.4,False,-26.0,2,1,CSM011,2025-09-23
5389,2025-07-24,pro,10,2666.99,True,,3,1,CSM004,2026-07-24
5390,2024-04-21,starter,3,499.78,False,-15.0,0,0,,2025-09-02
5391,2024-10-11,pro,10,649.14,True,39.0,0,1,CSM007,2025-10-11
5392,2024-11-16,premium,0,17873.44,True,-1.0,0,1,CSM005,2025-11-16
5393,2025-02-20,starter,15,422.25,False,-25.0,2,0,,2025-09-20
5394,2023-10-24,premium,4,9782.05,False,-10.0,0,1,CSM009,2025-08-10
5395,2025-03-26,pro,5,911.45,False,-54.0,1,1,CSM005,2025-08-06
5396,2024-06-05,starter,2,396.98,True,41.0,0,1,CSM014,2026-06-05
5397,2024-02-19,premium,30,23687.72,True,,0,1,CSM011,2026-02-19
5398,2024-10-15,pro,1,1286.65,True,50.0,0,1,CSM015,2025-10-15
5399,2024-03-07,starter,1,357.33,True,27.0,1,1,CSM014,2026-03-07
5400,2025-01-07,starter,50,687.77,False,8.0,2,0,,2025-09-05
5401,2025-01-24,premium,25,23264.18,False,-46.0,5,1,CSM015,2025-09-25
5402,2024-09-01,pro,5,1082.62,True,44.0,1,1,CSM007,2026-09-01
5403,2025-01-11,pro,25,3249.53,False,-12.0,2,0,,2025-08-21
5404,2024-04-27,starter,10,132.09,False,-43.0,0,0,,2025-09-23
5405,2025-06-30,pro,4,2326.45,False,-18.0,5,1,CSM009,2025-08-24
5406,2024-05-29,starter,2,178.68,True,6.0,0,0,,2026-05-29
5407,2025-06-02,starter,5,559.44,True,50.0,1,0,,2026-06-02
5408,2023-09-26,pro,40,3273.91,True,28.0,0,1,CSM013,2026-09-26
5409,2024-12-22,premium,2,10764.14,True,35.0,0,1,CSM001,2025-12-22
5410,2024-02-22,pro,1,2215.73,True,,0,0,,2026-02-22
5411,2024-07-17,starter,50,477.72,True,,0,0,,2026-07-17
5412,2023-09-01,starter,20,483.14,True,-1.0,0,0,,2026-09-01
5413,2024-03-09,pro,2,1703.08,True,44.0,0,1,CSM008,2026-03-09
5414,2025-07-11,pro,4,1134.9,False,-43.0,4,1,CSM011,2025-08-10
5415,2025-01-07,pro,50,935.64,False,15.0,5,1,CSM002,2025-08-14
5416,2024-04-27,premium,5,12084.71,False,-49.0,0,1,CSM014,2025-08-21
5417,2024-03-20,pro,50,3747.38,False,-15.0,0,1,CSM005,2025-09-08
5418,2024-08-21,starter,20,575.84,True,44.0,0,0,,2026-08-21
5419,2024-02-08,premium,2,19282.81,True,12.0,0,1,CSM003,2026-02-08
5420,2025-07-18,pro,4,949.21,True,21.0,6,1,CSM008,2026-07-18
5421,2023-12-16,pro,5,866.17,True,54.0,0,1,CSM010,2025-12-16
5422,2024-12-19,starter,3,322.89,True,44.0,0,0,,2025-12-19
5423,2025-03-22,pro,60,2939.94,False,-11.0,4,0,,2025-09-23
5424,2024-04-20,starter,50,489.69,True,47.0,0,1,CSM004,2026-04-20
5425,2024-11-08,pro,40,1405.19,True,3.0,2,1,CSM006,2025-11-08
5426,2024-03-07,pro,80,2447.44,False,-16.0,1,1,CSM002,2025-08-20
5427,2024-05-25,premium,5,22274.1,False,7.0,0,1,CSM007,2025-08-28
5428,2025-06-10,starter,1,531.17,True,47.0,4,1,CSM008,2026-06-10
5429,2023-09-09,starter,50,384.48,True,30.0,0,0,,2026-09-09
5430,2023-09-17,premium,40,11092.4,True,47.0,0,1,CSM008,2026-09-17
5431,2025-07-24,starter,4,192.87,True,69.0,4,1,CSM005,2026-07-24
5432,2024-10-18,starter,3,496.71,False,-26.0,0,0,,2025-08-23
5433,2024-06-21,starter,50,578.42,True,52.0,2,0,,2026-06-21
5434,2024-11-20,starter,4,534.73,False,-2.0,1,0,,2025-08-13
5435,2025-05-11,starter,2,551.96,True,-19.0,2,0,,2026-05-11
5436,2024-08-09,pro,4,1830.7,True,-27.0,1,1,CSM010,2026-08-09
5437,2023-11-08,pro,30,1311.16,True,-26.0,0,1,CSM006,2025-11-08
5438,2024-08-06,starter,25,441.85,True,59.0,0,0,,2026-08-06
5439,2023-12-28,premium,3,13426.12,True,73.0,0,1,CSM012,2025-12-28
5440,2023-10-18,starter,2,127.95,False,38.0,1,0,,2025-08-04
5441,2024-04-17,pro,10,3044.37,True,63.0,0,1,CSM001,2026-04-17
5442,2024-05-03,starter,10,601.9,True,62.0,1,1,CSM001,2026-05-03
5443,2024-08-23,pro,1,765.56,False,-11.0,1,0,,2025-09-11
5444,2024-07-06,pro,2,2346.23,True,13.0,0,1,CSM009,2026-07-06
5445,2024-08-16,starter,40,367.76,True,,1,1,CSM001,2026-08-16
5446,2024-11-10,starter,10,232.99,True,21.0,0,0,,2025-11-10
5447,2024-02-28,starter,0,409.77,True,41.0,0,0,,2026-02-28
5448,2025-02-04,starter,40,620.11,False,-31.0,0,0,,2025-09-06
5449,2024-02-27,premium,15,9975.75,False,-26.0,1,1,CSM007,2025-09-07
5450,2025-02-11,pro,25,2582.61,True,100.0,1,1,CSM008,2026-02-11
5451,2025-04-27,pro,30,2655.63,False,-39.0,5,1,CSM010,2025-09-28
5452,2024-03-08,premium,2,11977.54,True,38.0,0,1,CSM015,2026-03-08
5453,2024-10-09,starter,10,215.89,True,13.0,1,0,,2025-10-09
5454,2025-05-01,starter,3,559.01,True,43.0,2,1,CSM004,2026-05-01
5455,2023-09-15,premium,10,14619.6,True,-19.0,0,1,CSM011,2026-09-15
5456,2024-10-05,pro,3,1090.76,False,-11.0,1,0,,2025-08-10
5457,2024-03-03,starter,60,701.12,True,-1.0,0,0,,2026-03-03
5458,2024-01-06,pro,50,2642.19,False,-37.0,1,0,,2025-08-24
5459,2025-02-26,starter,20,248.02,True,51.0,3,1,CSM011,2026-02-26
5460,2025-04-15,starter,15,190.21,True,33.0,1,1,CSM006,2026-04-15
5461,2023-08-30,pro,80,2264.16,True,-20.0,0,0,,2026-08-30
5462,2023-12-07,starter,25,265.52,True,18.0,1,0,,2025-12-07
5463,2025-06-09,starter,10,403.94,False,-40.0,3,0,,2025-08-10
5464,2023-12-01,premium,4,15500.14,True,66.0,0,1,CSM014,2025-12-01
5465,2025-04-11,starter,20,315.01,False,-61.0,1,1,CSM007,2025-08-04
5466,2025-02-21,pro,25,1501.96,True,20.0,5,1,CSM013,2026-02-21
5467,2024-07-28,starter,40,312.46,True,13.0,0,0,,2026-07-28
5468,2024-12-30,pro,80,3728.68,True,45.0,5,1,CSM013,2025-12-30
5469,2024-02-20,starter,25,657.48,False,-14.0,1,0,,2025-08-20
5470,2024-04-10,pro,50,1704.55,True,-17.0,0,0,,2026-04-10
5471,2025-03-04,premium,10,5852.41,False,,4,1,CSM007,2025-08-05
5472,2024-05-14,starter,30,188.0,True,,0,1,CSM007,2026-05-14
